Year,Gender,Competition,Category,Place,Name,Score,Category_Subtype
1989,female,World Pro Championships,womensbb,12,Susie Jaso,,
1989,female,World Pro Championships,womensbb,13,Audrey Harris,,
1989,female,World Pro Championships,womensbb,14,Gundi Froder,,
1989,female,World Pro Championships,womensbb,15,Juliette Bergmann,,
1989,female,World Pro Championships,womensbb,16,Adriana Gioggia,,
1989,female,World Pro Championships,womensbb,17,Sandra Blackie,,
1989,female,World Pro Championships,womensbb,18,Joanne McCartney,,
1989,female,World Pro Championships,womensbb,19,Gillian Hodge,,
1989,female,World Pro Championships,womensbb,20,Janice Ragain,,
1989,female,World Pro Championships,womensbb,21,Vera Bendel,,
1989,female,World Pro Championships,womensbb,21,Dominique Darde,,
1989,female,World Pro Championships,womensbb,21,Yurie Iijima    飯島ゆりえ,,
1989,female,World Pro Championships,womensbb,21,Mary Ellen Jerumbo,,
1989,female,World Pro Championships,womensbb,21,Erika Mes,,
1989,female,World Pro Championships,womensbb,21,Joy Nichols,,
1989,female,World Pro Championships,womensbb,21,Hildegard Schaeffer,,
1989,female,World Pro Championships,womensbb,21,Anja Schreiner,,
1990,female,Ms International,womensbb,1,Laura Creavalle,,
1990,female,Ms International,womensbb,2,Jackie Paisley,,
1990,female,Ms International,womensbb,3,Anja Schreiner,,
1990,female,Ms International,womensbb,4,Laura Binetti,,
1990,female,Ms International,womensbb,5,Negrita Jayde,,
1990,female,Ms International,womensbb,6,Debbie McKnight,,
1990,female,Ms International,womensbb,7,Kathy Unger,,
1990,female,Ms International,womensbb,8,Carol Mock,,
1990,female,Ms International,womensbb,9,Marion Bold,,
1990,female,Ms International,womensbb,10,Dinah Anderson,,
1990,female,Ms International,womensbb,11,Linda WoođHoyte,,
1990,female,Ms International,womensbb,12,Sharon Canady,,
1990,female,Ms International,womensbb,13,Michelle Bradley,,
1990,female,Ms International,womensbb,DQ,Christa Bauch,,
1990,female,Ms International,womensbb,DQ,Kim King,,
1990,female,Olympia,womensbb,1,Lenda Murray,,
1990,female,Olympia,womensbb,2,Bev Francis,,
1990,female,Olympia,womensbb,3,Anja Schreiner,,
1990,female,Olympia,womensbb,4,Laura Creavalle,,
1990,female,Olympia,womensbb,5,Jackie Paisley,,
1990,female,Olympia,womensbb,6,Sharon Marvel,,
1990,female,Olympia,womensbb,7,Diana Dennis,,
1990,female,Olympia,womensbb,8,Marie Mahabir,,
1990,female,Olympia,womensbb,9,Claudia Profanter,,
1990,female,Olympia,womensbb,10,Hannie Van Aken,,
1990,female,Olympia,womensbb,11,Lisa Lorio,,
1990,female,Olympia,womensbb,12,Suzanne Steurer,,
1990,female,Olympia,womensbb,13,Kathy Unger,,
1990,female,Olympia,womensbb,14,Janet Tech,,
1990,female,Olympia,womensbb,15,Gillian Hodge,,
1990,female,Olympia,womensbb,16,Dorothy Herndon,,
1990,female,Olympia,womensbb,16,Dona Oliviera,,
1990,female,Olympia,womensbb,17,Sandra Blackie,,
1990,female,Olympia,womensbb,17,Gloria Bouvier,,
1990,female,Olympia,womensbb,17,Carolyn Ervin,,
1990,female,Olympia,womensbb,17,Janice Graser,,
1990,female,Olympia,womensbb,17,Negrita Jayde,,
1990,female,Olympia,womensbb,17,Mary Ellen Jerumbo,,
1990,female,Olympia,womensbb,17,Lynn Lemieux,,
1990,female,Olympia,womensbb,17,Debbie McKnight,,
1990,female,Olympia,womensbb,17,Penny Price,,
1990,female,Olympia,womensbb,17,Ana Sanchez,,
1990,female,Olympia,womensbb,17,Tatjana Scholl,,
1990,female,Olympia,womensbb,17,Eleanor Urbanski,,
1991,female,Grand Prix Italy,womensbb,1,Tonya Knight,,
1991,female,Grand Prix Italy,womensbb,2,Claudia Montemaggi,,
1991,female,Grand Prix Italy,womensbb,3,Marie Mahabir,,
1991,female,Grand Prix Italy,womensbb,4,Christa Bauch,,
1991,female,Grand Prix Italy,womensbb,5,Loretta Lomax,,
1991,female,Grand Prix Italy,womensbb,6,Suzanne Steurer,,
1991,female,Grand Prix Italy,womensbb,7,Mary Ann Gay,,
1991,female,Grand Prix Italy,womensbb,8,Debbie McKnight,,
1991,female,Grand Prix Italy,womensbb,9,Tatjana Scholl,,
1991,female,Grand Prix Italy,womensbb,9,Tatyana Scholl,,
1991,female,Grand Prix Italy,womensbb,10,Janet Tech,,
1991,female,Grand Prix Italy,womensbb,11,Sandra Blackie,,
1991,female,Grand Prix Italy,womensbb,12,Penny Price,,
1991,female,Ms International,womensbb,1,Tonya Knight,,
1991,female,Ms International,womensbb,2,Anja Schreiner,,
1991,female,Ms International,womensbb,3,Shelley Beattie,,
1991,female,Ms International,womensbb,4,Debbie Muggli,,
1991,female,Ms International,womensbb,5,Marie Mahabir,,
1991,female,Ms International,womensbb,6,Sue Gafner,,
1991,female,Ms International,womensbb,7,Nikki Fuller,,
1991,female,Ms International,womensbb,8,Claudia Profanter,,
1991,female,Ms International,womensbb,9,Janet Tech,,
1991,female,Ms International,womensbb,10,Hannie Van Aken,,
1991,female,Ms International,womensbb,11,Debbie McKnight,,
1991,female,Ms International,womensbb,12,Laura Binetti,,
1991,female,Ms International,womensbb,13,Kathy Unger,,
1991,female,Jan Tana Pro Classic,womensbb,1,Sue Gafner,,
1991,female,Jan Tana Pro Classic,womensbb,2,Gillian Hodge,,
1991,female,Jan Tana Pro Classic,womensbb,3,Audrey Harris,,
1991,female,Jan Tana Pro Classic,womensbb,4,Paula Bircumshaw,,
1991,female,Jan Tana Pro Classic,womensbb,5,Debbie McKnight,,
1991,female,Jan Tana Pro Classic,womensbb,6,Michelle Bradley,,
1991,female,Jan Tana Pro Classic,womensbb,7,Debbie Muggli,,
1991,female,Jan Tana Pro Classic,womensbb,8,Nikki Fuller,,
1991,female,Jan Tana Pro Classic,womensbb,9,Sharon Marvel,,
1991,female,Jan Tana Pro Classic,womensbb,10,Suzanne Steurer,,
1991,female,Jan Tana Pro Classic,womensbb,11,Lynn Lemieux,,
1991,female,Jan Tana Pro Classic,womensbb,12,Janet Marchi,,
1991,female,Jan Tana Pro Classic,womensbb,13,Mary Ellen Jerumbo,,
1991,female,Jan Tana Pro Classic,womensbb,14,Carol Mock,,
1991,female,Jan Tana Pro Classic,womensbb,15,Vicki Sims,,
1991,female,Olympia,womensbb,1,Lenda Murray,,
1991,female,Olympia,womensbb,2,Bev Francis,,
1991,female,Olympia,womensbb,3,Laura Creavalle,,
1991,female,Olympia,womensbb,4,Sandy Riddell,,
1991,female,Olympia,womensbb,5,Sharon Marvel,,
1991,female,Olympia,womensbb,6,Diana Dennis,,
1991,female,Olympia,womensbb,7,Shelley Beattie,,
1991,female,Olympia,womensbb,8,Anja Schreiner,,
1991,female,Olympia,womensbb,9,Claudia Montemaggi,,
1991,female,Olympia,womensbb,10,Sue Gafner,,
1991,female,Olympia,womensbb,11,Jackie Paisley,,
1991,female,Olympia,womensbb,12,Marie Mahabir,,
1991,female,Olympia,womensbb,13,Hannie Van Aken,,
1991,female,Olympia,womensbb,14,Claudia Profanter,,
1991,female,Olympia,womensbb,15,Lisa Lorio,,
1991,female,Olympia,womensbb,16,Laura Beaudry,,
1991,female,Olympia,womensbb,16,Sandra Blackie,,
1991,female,Olympia,womensbb,16,Audrey Harris,,
1991,female,Olympia,womensbb,16,Gillian Hodge,,
1991,female,Olympia,womensbb,16,Zuzanna Korinkova,,
1991,female,Olympia,womensbb,16,Jutta Tippelt,,
1992,female,Ms International,womensbb,1,Anja Schreiner,,
1992,female,Ms International,womensbb,2,Debbie Muggli,,
1992,female,Ms International,womensbb,3,Laura Creavalle,,
1992,female,Ms International,womensbb,4,Sharon Bruneau,,
1992,female,Ms International,womensbb,5,Nancy Lewis,,
1992,female,Ms International,womensbb,6,Tonya Knight,,
1992,female,Ms International,womensbb,7,Shelley Beattie,,
1992,female,Ms International,womensbb,8,Paula Bircumshaw,,
1992,female,Ms International,womensbb,9,Marie Mahabir,,
1992,female,Ms International,womensbb,10,Janet Tech,,
1992,female,Ms International,womensbb,11,Kathy Unger,,
1992,female,Ms International,womensbb,11,Debbie McKnight,,
1992,female,Ms International,womensbb,11,Carol Exbrayet,,
1992,female,Jan Tana Pro Classic,womensbb,1,Nikki Fuller,,
1992,female,Jan Tana Pro Classic,womensbb,2,Nancy Lewis,,
1992,female,Jan Tana Pro Classic,womensbb,3,Audrey Harris,,
1992,female,Jan Tana Pro Classic,womensbb,4,Sandra Blackie,,
1992,female,Jan Tana Pro Classic,womensbb,5,Anita Gandol,,
1992,female,Jan Tana Pro Classic,womensbb,6,Zuzanna Korinkova,,
1992,female,Jan Tana Pro Classic,womensbb,7,Dorothy Herndon,,
1992,female,Jan Tana Pro Classic,womensbb,8,Astrid Falconi,,
1992,female,Jan Tana Pro Classic,womensbb,9,Kim King,,
1992,female,Jan Tana Pro Classic,womensbb,10,Yvonne Rosell,,
1992,female,Jan Tana Pro Classic,womensbb,11,Christa Bauch,,
1992,female,Jan Tana Pro Classic,womensbb,12,Marie Mahabir,,
1992,female,Jan Tana Pro Classic,womensbb,13,Janet Marchi,,
1992,female,Jan Tana Pro Classic,womensbb,14,Janet Tech,,
1992,female,Jan Tana Pro Classic,womensbb,15,Gillian Hodge,,
1992,female,Jan Tana Pro Classic,womensbb,16,Loretta Lomax,,
1992,female,Jan Tana Pro Classic,womensbb,17,Arminda DelRiviero,,
1992,female,Jan Tana Pro Classic,womensbb,18,Christiana DelBuono,,
1992,female,Jan Tana Pro Classic,womensbb,19,Mary Ellen Jerumbo,,
1992,female,Jan Tana Pro Classic,womensbb,20,Yurie Iijima    飯島ゆりえ,,
1992,female,Jan Tana Pro Classic,womensbb,21,Ana Sanchez,,
1992,female,Olympia,womensbb,1,Lenda Murray,,
1992,female,Olympia,womensbb,2,Laura Creavalle,,
1992,female,Olympia,womensbb,3,Shelley Beattie,,
1992,female,Olympia,womensbb,4,Sandy Riddell,,
1992,female,Olympia,womensbb,5,Diana Dennis,,
1992,female,Olympia,womensbb,6,Anja Schreiner,,
1992,female,Olympia,womensbb,7,Claudia Montemaggi,,
1992,female,Olympia,womensbb,8,Yolanda Hughes,,
1992,female,Olympia,womensbb,9,Nikki Fuller,,
1992,female,Olympia,womensbb,10,Debbie Muggli,,
1992,female,Olympia,womensbb,11,Sharon Bruneau,,
1992,female,Olympia,womensbb,12,Sue Gafner,,
1992,female,Olympia,womensbb,13,Sharon Marvel,,
1992,female,Olympia,womensbb,14,Nancy Lewis,,
1992,female,Olympia,womensbb,15,Audrey Harris,,
1992,female,Olympia,womensbb,16,Gabriella Szikszay,,
1992,female,Olympia,womensbb,17,Sandra Blackie,,
1992,female,Olympia,womensbb,18,Diana Gimmler,,
1992,female,Olympia,womensbb,19,Skye Ryland,,
1992,female,Olympia,womensbb,20,Eva Sukupova,,
1993,female,Ms International,womensbb,1,Kim Chizevsky,,
1993,female,Ms International,womensbb,2,Debbie Muggli,,
1993,female,Ms International,womensbb,3,Sandy Riddell,,
1993,female,Ms International,womensbb,4,Sue Gafner,,
1993,female,Ms International,womensbb,5,Yolanda Hughes,,
1993,female,Ms International,womensbb,6,Sharon Marvel,,
1993,female,Ms International,womensbb,7,Sharon Bruneau,,
1993,female,Ms International,womensbb,8,Zuzanna Korinkova,,
1993,female,Ms International,womensbb,9,Shelley Beattie,,
1993,female,Ms International,womensbb,10,Sally Gomez,,
1993,female,Ms International,womensbb,11,Paula Bircumshaw,,
1993,female,Ms International,womensbb,12,Claudia Montemaggi,,
1993,female,Ms International,womensbb,13,Carla Dunlap,,
1993,female,Ms International,womensbb,13,Meral Ertunc,,
1993,female,Ms International,womensbb,13,Anita Gandol,,
1993,female,Ms International,womensbb,13,Audrey Harris,,
1993,female,Ms International,womensbb,13,Mary Ellen Jerumbo,,
1993,female,Ms International,womensbb,13,Marjo Selin,,
1993,female,Ms International,womensbb,13,Kathy Unger,,
1993,female,Jan Tana Pro Classic,womensbb,1,Denise Rutkowski,,
1993,female,Jan Tana Pro Classic,womensbb,2,Nancy Lewis,,
1993,female,Jan Tana Pro Classic,womensbb,3,Tonya Knight,,
1993,female,Jan Tana Pro Classic,womensbb,4,Drorit Kernes,,
1993,female,Jan Tana Pro Classic,womensbb,5,Laura Carolan,,
1993,female,Jan Tana Pro Classic,womensbb,6,Diana Gimmler,,
1993,female,Jan Tana Pro Classic,womensbb,7,Christa Bauch,,
1993,female,Jan Tana Pro Classic,womensbb,8,Zuzanna Korinkova,,
1993,female,Jan Tana Pro Classic,womensbb,9,Gabriella Szikszay,,
1993,female,Jan Tana Pro Classic,womensbb,10,Audrey Harris,,
1993,female,Jan Tana Pro Classic,womensbb,11,Tazzie Colomb,,
1993,female,Jan Tana Pro Classic,womensbb,12,Francesca Petitjean,,
1993,female,Jan Tana Pro Classic,womensbb,13,Dorothy Herndon,,
1993,female,Jan Tana Pro Classic,womensbb,14,Eva Sukupova,,
1993,female,Jan Tana Pro Classic,womensbb,15,Loretta Lomax,,
1993,female,Jan Tana Pro Classic,womensbb,16,Skye Ryland,,
1993,female,Jan Tana Pro Classic,womensbb,17,Janet Marchi,,
1993,female,Jan Tana Pro Classic,womensbb,18,Anita Gandol,,
1993,female,Jan Tana Pro Classic,womensbb,19,Krista Anderson,,
1993,female,Jan Tana Pro Classic,womensbb,19,Christiana DelBuono,,
1993,female,Jan Tana Pro Classic,womensbb,19,Arminda DelRiviero,,
1993,female,Jan Tana Pro Classic,womensbb,19,Astrid Falconi,,
1993,female,Jan Tana Pro Classic,womensbb,19,Yurie Iijima    飯島ゆりえ,,
1993,female,Jan Tana Pro Classic,womensbb,19,Mary Ellen Jerumbo,,
1993,female,Jan Tana Pro Classic,womensbb,19,Neila Murray,,
1993,female,Jan Tana Pro Classic,womensbb,19,Yvonne Rosell,,
1993,female,Jan Tana Pro Classic,womensbb,19,Vicki Sims,,
1993,female,Jan Tana Pro Classic,womensbb,19,Kathy Unger,,
1993,female,Jan Tana Pro Classic,womensbb,19,Laura Vukov,,
1993,female,Olympia,womensbb,1,Lenda Murray,,
1993,female,Olympia,womensbb,2,Denise Rutkowski,,
1993,female,Olympia,womensbb,3,Laura Creavalle,,
1993,female,Olympia,womensbb,4,Debbie Muggli,,
1993,female,Olympia,womensbb,5,Kim Chizevsky,,
1993,female,Olympia,womensbb,6,Sandy Riddell,,
1993,female,Olympia,womensbb,7,Shelley Beattie,,
1993,female,Olympia,womensbb,8,Sharon Marvel,,
1993,female,Olympia,womensbb,9,Audrey Harris,,
1993,female,Olympia,womensbb,10,Sharon Bruneau,,
1993,female,Olympia,womensbb,11,Yolanda Hughes,,
1993,female,Olympia,womensbb,12,Paula Bircumshaw,,
1993,female,Olympia,womensbb,13,Nancy Lewis,,
1993,female,Olympia,womensbb,14,Nikki Fuller,,
1993,female,Olympia,womensbb,15,Diana Dennis,,
1993,female,Olympia,womensbb,16,Marie Mahabir,,
1993,female,Olympia,womensbb,17,Laura Binetti,,
1993,female,Olympia,womensbb,18,Christa Bauch,,
1993,female,Olympia,womensbb,18,Meral Ertunc,,
1993,female,Olympia,womensbb,18,Carol Exbrayet,,
1993,female,Olympia,womensbb,18,Astrid Falconi,,
1993,female,Olympia,womensbb,18,Anita Gandol,,
1993,female,Olympia,womensbb,18,Diana Gimmler,,
1993,female,Olympia,womensbb,18,Yurie Iijima    飯島ゆりえ,,
1993,female,Olympia,womensbb,18,Mary Ellen Jerumbo,,
1993,female,Olympia,womensbb,18,Kimberley Ann Jones,,
1993,female,Olympia,womensbb,18,Zuzanna Korinkova,,
1993,female,Olympia,womensbb,18,Loretta Lomax,,
1993,female,Olympia,womensbb,18,Janet Marchi,,
1993,female,Olympia,womensbb,18,Eva Sukupova,,
1993,female,Olympia,womensbb,18,Kathy Unger,,
1993,female,Olympia,womensbb,18,Laura Vukov,,
1994,female,Canada Pro Cup,womensbb,1,Laura Binetti,,
1994,female,Canada Pro Cup,womensbb,2,Christa Bauch,,
1994,female,Canada Pro Cup,womensbb,3,Muriane Nicolas,,
1994,female,Canada Pro Cup,womensbb,4,Yvonne Vasquez,,
1994,female,Canada Pro Cup,womensbb,5,Joanne Lee,,
1994,female,Canada Pro Cup,womensbb,6,Stacy Ross,,
1994,female,Canada Pro Cup,womensbb,7,Sandra Blackie,,
1994,female,Canada Pro Cup,womensbb,8,Francesca Petitjean,,
1994,female,Canada Pro Cup,womensbb,9,Mary Ellen Jerumbo,,
1994,female,Canada Pro Cup,womensbb,10,Jennifer White,,
1994,female,Canada Pro Cup,womensbb,11,Katalin Rubos,,
1994,female,Grand Prix Prague,womensbb,1,Drorit Kernes,,
1994,female,Grand Prix Prague,womensbb,2,Eva Sukupova,,
1994,female,Grand Prix Prague,womensbb,3,Gabriella Szikszay,,
1994,female,Grand Prix Prague,womensbb,4,Skye Ryland,,
1994,female,Grand Prix Prague,womensbb,5,Vickie Gates,,
1994,female,Grand Prix Prague,womensbb,6,Yaxeni Oriquen,,
1994,female,Grand Prix Prague,womensbb,7,Janet Marchi,,
1994,female,Grand Prix Prague,womensbb,8,Meral Ertunc,,
1994,female,Grand Prix Prague,womensbb,9,Debbie McKnight,,
1994,female,Grand Prix Prague,womensbb,9,Stacy Ross,,
1994,female,Grand Prix Prague,womensbb,10,Susanna Kieserly,,
1994,female,Grand Prix Prague,womensbb,10,Francesca Petitjean,,
1994,female,Grand Prix Prague,womensbb,10,Kimberley Ann Jones,,
1994,female,Grand Prix Prague,womensbb,10,Ursula Teply,,
1994,female,Grand Prix Prague,womensbb,10,Mishay Santos,,
1994,female,Grand Prix Prague,womensbb,10,Joanne Lee,,
1994,female,Grand Prix Prague,womensbb,10,Sandra Berry,,
1994,female,Grand Prix Prague,womensbb,10,Mary Ellen Jerumbo,,
1994,female,Grand Prix Prague,womensbb,10,Lisetta Hansen,,
1994,female,Ms International,womensbb,1,Laura Creavalle,,
1994,female,Ms International,womensbb,2,Debbie Muggli,,
1994,female,Ms International,womensbb,3,Yolanda Hughes,,
1994,female,Ms International,womensbb,4,Marie Mahabir,,
1994,female,Ms International,womensbb,5,Kim Chizevsky,,
1994,female,Ms International,womensbb,6,Sharon Bruneau,,
1994,female,Ms International,womensbb,7,Audrey Harris,,
1994,female,Ms International,womensbb,8,Laura Binetti,,
1994,female,Ms International,womensbb,9,Laura Bass,,
1994,female,Ms International,womensbb,10,Yvonne Vasquez,,
1994,female,Ms International,womensbb,11,Astrid Falconi,,
1994,female,Ms International,womensbb,12,Laura Carolan,,
1994,female,Ms International,womensbb,13,Gillian Hodge,,
1994,female,Ms International,womensbb,14,Paula Bircumshaw,,
1994,female,Jan Tana Pro Classic,womensbb,1,Sue Price,,
1994,female,Jan Tana Pro Classic,womensbb,2,Drorit Kernes,,
1994,female,Jan Tana Pro Classic,womensbb,3,Tazzie Colomb,,
1994,female,Jan Tana Pro Classic,womensbb,4,Vickie Gates,,
1994,female,Jan Tana Pro Classic,womensbb,5,Yvonne Vasquez,,
1994,female,Jan Tana Pro Classic,womensbb,6,Skye Ryland,,
1994,female,Jan Tana Pro Classic,womensbb,7,Michelle Andrea,,
1994,female,Jan Tana Pro Classic,womensbb,8,Stacy Ross,,
1994,female,Jan Tana Pro Classic,womensbb,9,Meral Ertunc,,
1994,female,Jan Tana Pro Classic,womensbb,10,Yaxeni Oriquen,,
1994,female,Jan Tana Pro Classic,womensbb,11,Katalin Rubos,,
1994,female,Jan Tana Pro Classic,womensbb,12,Eva Sukupova,,
1994,female,Jan Tana Pro Classic,womensbb,13,Mary Ellen Jerumbo,,
1994,female,Jan Tana Pro Classic,womensbb,14,Joanne Lee,,
1994,female,Jan Tana Pro Classic,womensbb,15,Amelia Hernandez,,
1994,female,Jan Tana Pro Classic,womensbb,16,Laura Vukov,,
1994,female,Jan Tana Pro Classic,womensbb,17,Ursula Teply,,
1994,female,Jan Tana Pro Classic,womensbb,18,Yurie Iijima    飯島ゆりえ,,
1994,female,Olympia,womensbb,1,Lenda Murray,,
1994,female,Olympia,womensbb,2,Laura Creavalle,,
1994,female,Olympia,womensbb,3,Debbie Muggli,,
1994,female,Olympia,womensbb,4,Marie Mahabir,,
1994,female,Olympia,womensbb,5,Audrey Harris,,
1994,female,Olympia,womensbb,6,Sue Price,,
1994,female,Olympia,womensbb,7,Drorit Kernes,,
1994,female,Olympia,womensbb,8,Yolanda Hughes,,
1994,female,Olympia,womensbb,9,Muriane Nicolas,,
1994,female,Olympia,womensbb,10,Diana Dennis,,
1994,female,Olympia,womensbb,11,Laura Binetti,,
1994,female,Olympia,womensbb,12,Christa Bauch,,
1994,female,Olympia,womensbb,13,Eva Sukupova,,
1994,female,Olympia,womensbb,14,Sabine Froschauer,,
